datetime,EnergyConsumption,Temperature,Humidity,hour,day_of_week,month,day_of_year,week_of_year,is_weekend
2023-03-16 05:00:00,218.36474585139322,15.397666666666668,74.8,5,3,3,75,11,0
2023-03-16 06:00:00,219.77994357538233,14.162833333333333,76.0,6,3,3,75,11,0
2023-03-16 07:00:00,222.38359019804008,15.280666666666667,60.63333333333333,7,3,3,75,11,0
2023-03-16 08:00:00,236.2753616771843,17.387627118644065,34.30508474576271,8,3,3,75,11,0
2023-03-16 09:00:00,247.64135652375683,18.211000000000002,33.2,9,3,3,75,11,0
2023-03-16 10:00:00,248.8883826103465,20.647,28.4,10,3,3,75,11,0
2023-03-16 11:00:00,249.9086766811926,23.500833333333333,26.183333333333334,11,3,3,75,11,0
2023-03-16 12:00:00,252.5804427083409,25.16593220338983,23.084745762711865,12,3,3,75,11,0
2023-03-16 13:00:00,271.527634943188,27.65266666666667,16.15,13,3,3,75,11,0
2023-03-16 14:00:00,287.0298831353356,28.784833333333335,16.8,14,3,3,75,11,0
2023-03-16 15:00:00,288.6844498380018,29.710333333333335,16.6,15,3,3,75,11,0
2023-03-16 16:00:00,272.01273168563785,29.581999999999997,14.8,16,3,3,75,11,0
2023-03-16 17:00:00,258.3722350155218,29.18433333333333,17.4,17,3,3,75,11,0
2023-03-16 18:00:00,250.08273773997237,28.252666666666666,16.316666666666666,18,3,3,75,11,0
2023-03-16 19:00:00,249.35799754482588,27.02,24.75,19,3,3,75,11,0
2023-03-16 20:00:00,268.1953313245545,25.735833333333336,25.883333333333333,20,3,3,75,11,0
2023-03-16 21:00:00,283.60769532615063,21.941,23.8,21,3,3,75,11,0
2023-03-16 22:00:00,293.99114466078987,20.022666666666666,18.666666666666668,22,3,3,75,11,0
2023-03-16 23:00:00,283.608512298222,18.753,18.65,23,3,3,75,11,0
2023-03-17 00:00:00,252.66969188036344,18.271833333333333,19.366666666666667,0,4,3,76,11,0
2023-03-17 01:00:00,227.35611153847915,17.595666666666666,19.983333333333334,1,4,3,76,11,0
2023-03-17 02:00:00,215.49590944057383,17.865000000000002,20.15,2,4,3,76,11,0
2023-03-17 03:00:00,210.80907742107556,18.136833333333335,23.266666666666666,3,4,3,76,11,0
2023-03-17 04:00:00,206.97439667784968,17.26966666666667,30.066666666666666,4,4,3,76,11,0
2023-03-17 05:00:00,197.9323851606649,15.95,53.05,5,4,3,76,11,0
2023-03-17 06:00:00,188.72983028296824,16.136333333333333,69.83333333333333,6,4,3,76,11,0
2023-03-17 07:00:00,181.2004672012164,14.4655,71.26666666666667,7,4,3,76,11,0
2023-03-17 08:00:00,202.1837412694082,13.554745762711864,58.69491525423729,8,4,3,76,11,0
2023-03-17 09:00:00,239.89363114646494,14.227627118644067,60.11864406779661,9,4,3,76,11,0
2023-03-17 10:00:00,270.7471774095114,13.659333333333334,57.7,10,4,3,76,11,0
2023-03-17 11:00:00,271.69799363808505,15.365166666666665,58.28333333333333,11,4,3,76,11,0
2023-03-17 12:00:00,272.47593418873623,16.105833333333333,50.03333333333333,12,4,3,76,11,0
2023-03-17 13:00:00,283.8957643362387,17.516166666666667,47.4,13,4,3,76,11,0
2023-03-17 14:00:00,293.2392617296498,17.774833333333333,46.43333333333333,14,4,3,76,11,0
2023-03-17 15:00:00,297.33060808183467,17.56383333333333,46.25,15,4,3,76,11,0
2023-03-17 16:00:00,300.67807327907684,17.259655172413794,46.706896551724135,16,4,3,76,11,0
2023-03-17 17:00:00,295.07296904651736,16.604666666666667,48.166666666666664,17,4,3,76,11,0
2023-03-17 18:00:00,290.48576255321115,14.556666666666667,53.516666666666666,18,4,3,76,11,0
2023-03-17 19:00:00,286.73259360414244,12.1015,60.86666666666667,19,4,3,76,11,0
2023-03-17 20:00:00,285.49000082763166,10.103666666666665,66.1,20,4,3,76,11,0
2023-03-17 21:00:00,287.6457582529107,9.321,66.9,21,4,3,76,11,0
2023-03-17 22:00:00,293.2562264493512,8.609333333333334,69.21666666666667,22,4,3,76,11,0
2023-03-17 23:00:00,298.21434201655376,7.8715,70.43333333333334,23,4,3,76,11,0
2023-03-18 00:00:00,302.2709820260832,7.159137931034483,70.5,0,5,3,77,11,1
2023-03-18 01:00:00,293.7298943849771,6.4655000000000005,72.0,1,5,3,77,11,1
2023-03-18 02:00:00,261.89536813316306,6.044,70.96666666666667,2,5,3,77,11,1
2023-03-18 03:00:00,233.72924059380006,9.656666666666666,68.53333333333333,3,5,3,77,11,1
2023-03-18 04:00:00,212.80392412220002,9.910833333333334,67.83333333333333,4,5,3,77,11,1
2023-03-18 05:00:00,211.3600673480558,10.0,66.63333333333334,5,5,3,77,11,1
2023-03-18 06:00:00,210.17872998739233,7.750677966101695,64.52542372881356,6,5,3,77,11,1
2023-03-18 07:00:00,207.12744574726037,8.0405,61.833333333333336,7,5,3,77,11,1
2023-03-18 08:00:00,204.63094045987967,4.9075,64.95,8,5,3,77,11,1
2023-03-18 09:00:00,226.66630105423127,4.497457627118645,67.8135593220339,9,5,3,77,11,1
2023-03-18 10:00:00,248.9772766201286,8.125333333333334,56.016666666666666,10,5,3,77,11,1
2023-03-18 11:00:00,267.2317111740446,8.695500000000001,52.2,11,5,3,77,11,1
2023-03-18 12:00:00,274.32170308179406,11.796,57.4,12,5,3,77,11,1
2023-03-18 13:00:00,280.12260555177085,17.226166666666664,40.9,13,5,3,77,11,1
2023-03-18 14:00:00,289.71455605750947,10.7835,45.85,14,5,3,77,11,1
2023-03-18 15:00:00,299.8779701076593,10.44,76.0,15,5,3,77,11,1
2023-03-18 16:00:00,305.8780361486909,11.00051724137931,45.224137931034484,16,5,3,77,11,1
2023-03-18 17:00:00,305.47112048529254,8.822666666666667,57.88333333333333,17,5,3,77,11,1
2023-03-18 18:00:00,287.101825851603,6.9465,57.36666666666667,18,5,3,77,11,1
2023-03-18 19:00:00,272.07240296949334,4.839333333333333,59.71666666666667,19,5,3,77,11,1
2023-03-18 20:00:00,264.2631781871612,3.9709999999999996,69.11666666666666,20,5,3,77,11,1
2023-03-18 21:00:00,269.83684275919245,2.7255,70.41666666666667,21,5,3,77,11,1
2023-03-18 22:00:00,274.3971137726726,2.199,74.03333333333333,22,5,3,77,11,1
2023-03-18 23:00:00,262.9540021776412,3.2696666666666667,78.9,23,5,3,77,11,1
2023-03-19 00:00:00,239.02509269079732,5.086034482758621,82.1896551724138,0,6,3,78,11,1
2023-03-19 01:00:00,219.44689401974324,2.370166666666667,81.13333333333334,1,6,3,78,11,1
2023-03-19 02:00:00,203.42836783433535,1.6468333333333334,82.53333333333333,2,6,3,78,11,1
2023-03-19 03:00:00,186.45593731900163,1.4456666666666667,84.36666666666666,3,6,3,78,11,1
2023-03-19 04:00:00,171.08849417009225,1.1973333333333334,85.66666666666667,4,6,3,78,11,1
2023-03-19 05:00:00,158.51513159371183,1.2183333333333333,86.91666666666667,5,6,3,78,11,1
2023-03-19 06:00:00,163.94966853044835,1.004406779661017,87.59322033898304,6,6,3,78,11,1
2023-03-19 07:00:00,174.80003182794258,2.1905,90.6,7,6,3,78,11,1
2023-03-19 08:00:00,185.07214725316513,1.2326666666666666,99.1,8,6,3,78,11,1
2023-03-19 09:00:00,206.20993866168055,3.9953333333333334,92.93333333333334,9,6,3,78,11,1
2023-03-19 10:00:00,235.55176799592044,1.6135,98.58333333333333,10,6,3,78,11,1
2023-03-19 11:00:00,247.51144654211672,2.915,91.31666666666666,11,6,3,78,11,1
2023-03-19 12:00:00,268.9420926253682,4.103833333333333,90.16666666666667,12,6,3,78,11,1
2023-03-19 13:00:00,274.28989396621034,2.8991666666666664,93.0,13,6,3,78,11,1
2023-03-19 14:00:00,262.8208223359903,3.825,93.0,14,6,3,78,11,1
2023-03-19 15:00:00,253.4370364567193,7.056833333333333,82.4,15,6,3,78,11,1
2023-03-19 16:00:00,253.20666619186125,4.0794999999999995,87.0,16,6,3,78,11,1
2023-03-19 17:00:00,253.01818142970464,5.25,85.0,17,6,3,78,11,1
2023-03-19 18:00:00,245.81729995763712,4.058166666666667,87.0,18,6,3,78,11,1
2023-03-19 19:00:00,234.7850636017031,5.909166666666667,84.8,19,6,3,78,11,1
2023-03-19 20:00:00,225.7586884013934,3.9133333333333336,81.7,20,6,3,78,11,1
2023-03-19 21:00:00,245.38316929810978,10.103220338983052,82.27118644067797,21,6,3,78,11,1
2023-03-19 22:00:00,261.4395627590595,10.679499999999999,83.41666666666667,22,6,3,78,11,1
2023-03-19 23:00:00,264.0487331665032,10.089,83.56666666666666,23,6,3,78,11,1
2023-03-20 00:00:00,259.5107816816844,9.572666666666667,83.0,0,0,3,79,12,0
2023-03-20 01:00:00,255.79791228501452,9.044999999999998,82.0,1,0,3,79,12,0
2023-03-20 02:00:00,253.18374641501188,8.996666666666666,81.43333333333334,2,0,3,79,12,0
2023-03-20 03:00:00,251.04488343046427,8.480666666666666,81.83333333333333,3,0,3,79,12,0
2023-03-20 04:00:00,242.71793492795558,8.497666666666667,82.43333333333334,4,0,3,79,12,0
2023-03-20 05:00:00,222.33649221378184,8.227833333333333,83.18333333333334,5,0,3,79,12,0
2023-03-20 06:00:00,205.6607663567306,9.487333333333334,70.21666666666667,6,0,3,79,12,0
2023-03-20 07:00:00,197.42123307974927,10.263666666666667,64.93333333333334,7,0,3,79,12,0
2023-03-20 08:00:00,210.87555433797667,8.217333333333332,68.2,8,0,3,79,12,0
2023-03-20 09:00:00,241.02787779167784,8.834666666666665,67.73333333333333,9,0,3,79,12,0
2023-03-20 10:00:00,265.69796061743335,12.079,59.333333333333336,10,0,3,79,12,0
2023-03-20 11:00:00,285.4549980809303,17.075833333333332,36.38333333333333,11,0,3,79,12,0
2023-03-20 12:00:00,301.0816650965187,17.616333333333333,40.45,12,0,3,79,12,0
2023-03-20 13:00:00,296.62287750321224,20.58084745762712,31.016949152542374,13,0,3,79,12,0
2023-03-20 14:00:00,282.6044755329312,21.357833333333335,32.28333333333333,14,0,3,79,12,0
2023-03-20 15:00:00,281.5051769511861,20.338666666666665,36.166666666666664,15,0,3,79,12,0
2023-03-20 16:00:00,276.6075690206674,20.492,36.016666666666666,16,0,3,79,12,0
2023-03-20 17:00:00,272.60043525933395,20.135333333333335,36.266666666666666,17,0,3,79,12,0
2023-03-20 18:00:00,255.83065915157624,18.392833333333332,40.7,18,0,3,79,12,0
2023-03-20 19:00:00,242.09296354825935,16.597666666666665,45.55,19,0,3,79,12,0
2023-03-20 20:00:00,230.87000047887886,14.283,51.083333333333336,20,0,3,79,12,0
2023-03-20 21:00:00,235.36112519920596,13.274406779661017,52.67796610169491,21,0,3,79,12,0
2023-03-20 22:00:00,247.62395092056244,13.710166666666668,51.083333333333336,22,0,3,79,12,0
2023-03-20 23:00:00,257.65717196530863,13.142,49.05,23,0,3,79,12,0
2023-03-21 00:00:00,256.1319285776768,13.9365,46.8,0,1,3,80,12,0
2023-03-21 01:00:00,230.83733550294767,15.627333333333333,46.333333333333336,1,1,3,80,12,0
2023-03-21 02:00:00,210.14175935089656,14.805333333333333,51.766666666666666,2,1,3,80,12,0
2023-03-21 03:00:00,212.88962128709716,13.833499999999999,54.63333333333333,3,1,3,80,12,0
